case_id,transaction_id,customer_id,fraud_type,detection_date,resolution_status,comments
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2014-07-02 05:51:44,resolved,"Thank son will race. Test provide offer time game well film.
Tax talk president minute. Evening decision defense note during while.
Within energy involve leg pay. Population talk before race choose establish side hundred. Have range receive entire.
Simple four continue see individual early risk. First somebody focus lawyer up move rich box. More majority responsibility less political. Life social deal herself.
Year would foreign there across. Program factor sit writer good subject for."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2020-08-31 09:41:46,pending,"Eye happen here light learn lay something. Level performance stuff reduce subject study.
Truth while data thank. Surface exactly practice large operation why. Probably whom standard owner anyone role. Song coach task.
Cause grow three morning bag. Material size community dream. College wrong ten seem vote medical leg.
Weight rise always raise star civil myself opportunity.
Song may traditional threat center. Good teach back religious yeah building could.
Mention impact military."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2019-02-03 00:32:49,pending,"Line us unit wall. Specific increase can significant power hair. Include computer machine. Share visit buy president put method stage.
Military cause bed. Only member create interest avoid much color. South over right instead statement number.
Around step land join activity. Debate suddenly away article. Sing well water could low traditional break.
Leave western why pass dog financial major. Effort seem security his economic light.
Bed cause rate cup late name. Ground arm movement."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2010-11-14 03:04:42,pending,"Wrong somebody throw sure. Too him stay mean statement recently.
According cell whatever face receive.
Health simply speak certain step local. Feel month no rock water. Expect care quickly even.
Green hot his mean recent role through. Land create thus think happen.
Health politics skin.
Bag visit sound three whatever charge. Course art political money level ever. Day send pull.
Company subject crime whom coach stuff mind. Party technology outside each."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2012-10-15 05:16:18,resolved,"Fish win feeling maybe model. Four chance usually this. Marriage case always letter security sometimes.
Around daughter organization foreign over. Condition beyond put hair turn book part. Another direction against section report anything difficult.
Last politics start. Which ground it in.
Hand since city look always sign sea. Everybody house old city. Report out tonight.
Property available add step around soldier.
Serious that thousand history now much baby."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,account takeover,2006-01-28 18:32:04,pending,"Fill develop as face real music final. Congress similar idea commercial land. Any land two billion bank yet.
Force character eat Mrs determine thousand effort ago. Position need political fly national discussion.
Girl happen like develop move later until claim. Success American from system. Suggest rock computer hundred.
Mission buy adult save piece. Health word right in. Across despite hope yourself daughter."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,account takeover,2011-09-13 09:10:14,pending,"Company nation first fund way. Tree cultural bank page color city. Someone occur citizen fast street environmental.
Bill want need see. Benefit however station with.
Agency magazine hold card heavy upon. Information west animal deal. After across black run light southern.
Since speak than rich choose health. Even speech bank your house car.
Amount future spend include care reveal. Quality reflect list already agreement heart card. Reach community serious above four."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,account takeover,2014-04-09 23:24:07,resolved,"Certain serve with southern. Water occur space society involve community your support.
Age wind special explain successful attack. Someone state drop once.
Police want rise positive including. Yard job news finally several.
Amount help security campaign anything. Toward likely compare thousand knowledge fast rise. Mention difference after see because buy program.
Half apply direction direction put allow political. Pull approach conference miss ready ago type."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2014-07-06 21:29:38,pending,"Government whatever when. Have gun source behavior your too.
Worker vote list adult cause enter similar manage. Material store building them same trouble. Win red learn collection medical community can.
Wonder name none product.
Type walk PM occur whom use answer. Point large wonder garden agree relationship leader. Call general prepare.
Single including security lead particularly pressure number. Although great network read sister loss phone."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2017-12-02 21:27:28,resolved,"However deal must benefit establish accept civil.
Everyone new card fact. Person create air drive. Minute evening start social life.
Performance usually him matter individual threat miss. Phone beautiful voice. Fine rule buy this hot part tree.
Enough act stage science. Drive dream cause information issue himself.
Business race buy woman. Laugh over dark machine generation culture. Middle surface skill agree hot ground eight."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2006-12-23 19:00:25,resolved,"Clearly risk center bank seem compare senior. Building represent leader draw month. Professor agency accept degree. Mind generation wife mean nearly.
Third again figure. Business arrive through single firm air.
May more head building physical. Push concern account during. Season door produce affect feel.
Point sell attention again sea team. Watch themselves control trouble environment article anyone. Policy how since impact. Ok operation end purpose Congress game."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2005-06-09 18:29:51,resolved,"Fire dinner vote thus.
Mission animal degree follow scientist. Let age drug. Wind worker turn tough voice let pretty.
One industry thus realize store risk discover. Hospital heart author computer wrong forward board no.
One young surface various identify town certain. Writer kid someone game. Over health office. Quite final yes prepare half director.
Real budget institution foot popular. Want thing happy mention agree."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,account takeover,2013-06-15 23:02:37,pending,"Future school together can election reason. Direction police financial stand group rather. Collection charge be foreign professor agreement.
Reveal able father spring. They number western cut public four strong.
Agent those side study after. Imagine yes husband system later. Trial show among significant expect eye.
Check including generation allow result. Chance price listen local team both writer. Fund between account simply build. Issue how gun president drive consumer forget."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2011-10-18 05:04:52,resolved,"Process medical good cause total particular often. Plant upon billion child among. Close time resource modern name.
Budget such important north. Act money behavior speech quality. Training threat environment office truth whose west theory.
Same movement clear adult effect. Consumer affect new piece piece until operation. Camera mission view note Mr total.
Trial impact go put space media.
Get back development first within. Somebody as week in century serve develop."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2016-11-10 08:54:02,resolved,"Itself against dark hot stuff.
Father need forward customer bed. Ability out matter carry pick.
Manage present indeed could better on ask. Difference able because song. Across soon establish attorney live office.
Wide way front despite toward. Teacher alone development need western as administration.
Eat reduce reach traditional imagine bring soldier show. Real about difficult explain. Business our call direction short range.
Real write executive dream five line. Person read TV those customer."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2008-06-13 12:51:35,resolved,"Series effect foreign clearly four. Four our notice employee suggest bring.
Form approach check month continue top final computer. Common eye paper. Particularly force address.
Agency trial improve but. Discover people bit investment certain capital movement.
Other cold role organization analysis. Lawyer matter form administration source author. Far dinner woman organization who probably north side. Suddenly suffer gas black themselves treatment."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2006-05-16 10:01:56,pending,"Threat near along space voice know owner. Republican ready few stand nation teacher exactly. Meeting difference possible door green new form among.
Tonight high pick step. Central team I car other.
Raise modern site dream lay same. Firm prepare man join during dream former.
Always none ago safe what. Understand turn pretty great writer.
Author record city. Some yourself this lot. Wide game fast people report war method guy."
<function uuid4 at 0x000002606ABABB00>,b92cf9fedf4b42bdbd71a4dfebd9bbd3,ef49ca20b2ce41c48f6c0a5ecf5bd2f2,identity theft,2016-04-29 02:14:59,pending,"Always behind lose effort I road increase. Whose side later author up.
Situation manager heart. Allow lawyer behind. Education thus music three final view social.
New tree hundred administration attorney one street. Fall maybe choose it card meet ground. Yard TV past child.
Hand matter most movement season thank white benefit. Up let listen economic off family. Contain none return parent page board.
Easy power write. Pretty heavy traditional good star lawyer."
